1.0,1.0
2.0,1.0
3.0,1.0001
4.0,1.00173
5.0,1.00968
6.0,1.03069
7.0,1.07059
8.0,1.13288
9.0,1.21889
10.0,1.32837
11.0,1.46008
12.0,1.61227
13.0,1.78296
14.0,1.9702
15.0,2.17212
16.0,2.38702
17.0,2.61339
18.0,2.8499
19.0,3.0954
20.0,3.34892
21.0,3.6096
22.0,3.87674
23.0,4.14975
24.0,4.42811
25.0,4.71142
26.0,4.99932
27.0,5.29153
28.0,5.58781
29.0,5.88797
30.0,6.19184
31.0,6.49932
32.0,6.81028
33.0,7.12466
34.0,7.44239
35.0,7.76341
36.0,8.0877
37.0,8.41522
38.0,8.74595
39.0,9.07986
40.0,9.41696
41.0,9.75723
42.0,10.10067
43.0,10.44726
44.0,10.79701
45.0,11.14991
46.0,11.50596
47.0,11.86515
48.0,12.22749
49.0,12.59296
50.0,12.96157
51.0,13.33331
52.0,13.70817
53.0,14.08615
54.0,14.46724
55.0,14.85143
56.0,15.23872
57.0,15.62909
58.0,16.02254
59.0,16.41906
60.0,16.81863
61.0,17.22124
62.0,17.62689
63.0,18.03555
64.0,18.44722
65.0,18.86189
66.0,19.27954
67.0,19.70016
68.0,20.12373
69.0,20.55024
70.0,20.97967
71.0,21.41202
72.0,21.84727
73.0,22.2854
74.0,22.7264
75.0,23.17025
76.0,23.61694
77.0,24.06646
78.0,24.51879
79.0,24.97392
80.0,25.43182
81.0,25.8925
82.0,26.35593
83.0,26.8221
84.0,27.291
85.0,27.76261
86.0,28.23691
87.0,28.7139
88.0,29.19357
89.0,29.67589
90.0,30.16085
91.0,30.64845
92.0,31.13866
93.0,31.63148
94.0,32.1269
95.0,32.62489
96.0,33.12545
97.0,33.62857
98.0,34.13423
99.0,34.64242
100.0,35.15313
101.0,35.66635
102.0,36.18207
103.0,36.70027
104.0,37.22095
105.0,37.74409
106.0,38.26968
107.0,38.79771
108.0,39.32817
109.0,39.86105
110.0,40.39634
111.0,40.93403
112.0,41.47411
113.0,42.01656
114.0,42.56139
115.0,43.10857
116.0,43.6581
117.0,44.20997
118.0,44.76418
119.0,45.3207
120.0,45.87953
121.0,46.44067
122.0,47.0041
123.0,47.56981
124.0,48.1378
125.0,48.70806
126.0,49.28057
127.0,49.85533
128.0,50.43234
129.0,51.01158
130.0,51.59304
131.0,52.17672
132.0,52.7626
133.0,53.35069
134.0,53.94097
135.0,54.53344
136.0,55.12808
137.0,55.72489
138.0,56.32386
139.0,56.92499
140.0,57.52827
141.0,58.13368
142.0,58.74123
143.0,59.3509
144.0,59.9627
145.0,60.5766
146.0,61.19261
147.0,61.81071
148.0,62.43091
149.0,63.05319
150.0,63.67755
151.0,64.30398
152.0,64.93248
153.0,65.56303
154.0,66.19564
155.0,66.83029
156.0,67.46698
157.0,68.1057
158.0,68.74645
159.0,69.38922
160.0,70.03401
161.0,70.6808
162.0,71.3296
163.0,71.98039
164.0,72.63318
165.0,73.28795
166.0,73.9447
167.0,74.60343
168.0,75.26412
169.0,75.92678
170.0,76.5914
171.0,77.25797
172.0,77.92648
173.0,78.59694
174.0,79.26933
175.0,79.94366
176.0,80.61991
177.0,81.29808
178.0,81.97817
179.0,82.66017
180.0,83.34408
181.0,84.02988
182.0,84.71758
183.0,85.40718
184.0,86.09866
185.0,86.79202
186.0,87.48726
187.0,88.18437
188.0,88.88335
189.0,89.58419
190.0,90.28689
191.0,90.99145
192.0,91.69785
193.0,92.4061
194.0,93.11619
195.0,93.82812
196.0,94.54188
197.0,95.25746
198.0,95.97487
199.0,96.6941
200.0,97.41515
201.0,98.138
202.0,98.86266
203.0,99.58913
204.0,100.3174
205.0,101.04746
206.0,101.77931
207.0,102.51294
208.0,103.24837
209.0,103.98557
210.0,104.72454
211.0,105.46529
212.0,106.20781
213.0,106.95209
214.0,107.69813
215.0,108.44593
216.0,109.19549
217.0,109.94679
218.0,110.69984
219.0,111.45464
220.0,112.21117
221.0,112.96944
222.0,113.72944
223.0,114.49117
224.0,115.25463
225.0,116.01981
226.0,116.78671
227.0,117.55533
228.0,118.32566
229.0,119.0977
230.0,119.87145
231.0,120.6469
232.0,121.42406
233.0,122.20291
234.0,122.98345
235.0,123.76569
236.0,124.54961
237.0,125.33523
238.0,126.12252
239.0,126.9115
240.0,127.70215
241.0,128.49447
242.0,129.28847
243.0,130.08414
244.0,130.88147
245.0,131.68047
246.0,132.48113
247.0,133.28345
248.0,134.08742
249.0,134.89305
250.0,135.70032
251.0,136.50925
252.0,137.31982
253.0,138.13203
254.0,138.94589
255.0,139.76138
256.0,140.57851
257.0,141.39727
258.0,142.21767
259.0,143.03969
260.0,143.86334
261.0,144.68862
262.0,145.51551
263.0,146.34403
264.0,147.17417
265.0,148.00592
266.0,148.83928
267.0,149.67426
268.0,150.51085
269.0,151.34904
270.0,152.18884
271.0,153.03025
272.0,153.87325
273.0,154.71786
274.0,155.56406
275.0,156.41186
276.0,157.26125
277.0,158.11224
278.0,158.96482
279.0,159.81898
280.0,160.67474
281.0,161.53208
282.0,162.391
283.0,163.2515
284.0,164.11359
285.0,164.97725
286.0,165.84249
287.0,166.70931
288.0,167.5777
289.0,168.44766
290.0,169.31919
291.0,170.1923
292.0,171.06697
293.0,171.94321
294.0,172.82101
295.0,173.70038
296.0,174.5813
297.0,175.4638
298.0,176.34785
299.0,177.23345
300.0,178.12062
301.0,179.00934
302.0,179.89962
303.0,180.79145
304.0,181.68483
305.0,182.57977
306.0,183.47625
307.0,184.37428
308.0,185.27386
309.0,186.17499
310.0,187.07766
311.0,187.98188
312.0,188.88764
313.0,189.79495
314.0,190.70379
315.0,191.61418
316.0,192.5261
317.0,193.43957
318.0,194.35457
319.0,195.27111
320.0,196.18918
321.0,197.10879
322.0,198.02994
323.0,198.95262
324.0,199.87683
325.0,200.80257
326.0,201.72985
327.0,202.65866
328.0,203.58899
329.0,204.52086
330.0,205.45425
331.0,206.38917
332.0,207.32562
333.0,208.2636
334.0,209.2031
335.0,210.14413
336.0,211.08668
337.0,212.03076
338.0,212.97636
339.0,213.92348
340.0,214.87213
341.0,215.8223
342.0,216.77399
343.0,217.72721
344.0,218.68194
345.0,219.6382
346.0,220.59598
347.0,221.55527
348.0,222.51609
349.0,223.47842
350.0,224.44228
351.0,225.40765
352.0,226.37454
353.0,227.34295
354.0,228.31288
355.0,229.28432
356.0,230.25729
357.0,231.23177
358.0,232.20776
359.0,233.18528
360.0,234.16431
361.0,235.14486
362.0,236.12692
363.0,237.1105
364.0,238.09559
365.0,239.08221
366.0,240.07033
367.0,241.05998
368.0,242.05114
369.0,243.04381
370.0,244.03801
371.0,245.03371
372.0,246.03094
373.0,247.02968
374.0,248.02993
375.0,249.0317
376.0,250.03499
377.0,251.03979
378.0,252.04611
379.0,253.05395
380.0,254.0633
381.0,255.07417
382.0,256.08656
383.0,257.10046
384.0,258.11588
385.0,259.13282
386.0,260.15127
387.0,261.17124
388.0,262.19273
389.0,263.21574
390.0,264.24027
391.0,265.26631
392.0,266.29388
393.0,267.32296
394.0,268.35356
395.0,269.38569
396.0,270.41933
397.0,271.45449
398.0,272.49117
399.0,273.52938
400.0,274.5691
401.0,275.61035
402.0,276.65312
403.0,277.69741
404.0,278.74323
405.0,279.79056
406.0,280.83943
407.0,281.88981
408.0,282.94172
409.0,283.99516
410.0,285.05012
411.0,286.10661
412.0,287.16462
413.0,288.22416
414.0,289.28523
415.0,290.34783
416.0,291.41195
417.0,292.47761
418.0,293.54479
419.0,294.6135
420.0,295.68375
421.0,296.75552
422.0,297.82883
423.0,298.90367
424.0,299.98005
425.0,301.05795
426.0,302.13739
427.0,303.21837
428.0,304.30088
429.0,305.38493
430.0,306.47052
431.0,307.55764
432.0,308.6463
433.0,309.7365
434.0,310.82824
435.0,311.92152
436.0,313.01634
437.0,314.1127
438.0,315.21061
439.0,316.31005
440.0,317.41105
441.0,318.51358
442.0,319.61766
443.0,320.72329
444.0,321.83047
445.0,322.93919
446.0,324.04946
447.0,325.16128
448.0,326.27465
449.0,327.38957
450.0,328.50604
451.0,329.62407
452.0,330.74365
453.0,331.86478
454.0,332.98747
455.0,334.11171
456.0,335.23751
457.0,336.36487
458.0,337.49379
459.0,338.62426
460.0,339.7563
461.0,340.88989
462.0,342.02505
463.0,343.16178
464.0,344.30006
465.0,345.43991
466.0,346.58133
467.0,347.72431
468.0,348.86886
469.0,350.01498
470.0,351.16267
471.0,352.31193
472.0,353.46276
473.0,354.61516
474.0,355.76914
475.0,356.92469
476.0,358.08182
477.0,359.24052
478.0,360.4008
479.0,361.56266
480.0,362.72609
481.0,363.89111
482.0,365.05771
483.0,366.22589
484.0,367.39566
485.0,368.56701
486.0,369.73994
487.0,370.91446
488.0,372.09057
489.0,373.26827
490.0,374.44756
491.0,375.62844
492.0,376.81091
493.0,377.99497
494.0,379.18063
495.0,380.36788
496.0,381.55673
497.0,382.74718
498.0,383.93922
499.0,385.13287
500.0,386.32812
501.0,387.52496
502.0,388.72342
503.0,389.92347
504.0,391.12513
505.0,392.3284
506.0,393.53328
507.0,394.73976
508.0,395.94786
509.0,397.15756
510.0,398.36888
511.0,399.58181
512.0,400.79636
513.0,402.01252
514.0,403.2303
515.0,404.4497
516.0,405.67072
517.0,406.89335
518.0,408.11761
519.0,409.3435
520.0,410.57101
521.0,411.80014
522.0,413.0309
523.0,414.26329
524.0,415.49731
525.0,416.73296
526.0,417.97024
527.0,419.20915
528.0,420.4497
529.0,421.69189
530.0,422.93571
531.0,424.18117
532.0,425.42827
533.0,426.67701
534.0,427.92739
535.0,429.17941
536.0,430.43308
537.0,431.6884
538.0,432.94536
539.0,434.20397
540.0,435.46424
541.0,436.72615
542.0,437.98971
543.0,439.25493
544.0,440.52181
545.0,441.79034
546.0,443.06053
547.0,444.33238
548.0,445.60589
549.0,446.88106
550.0,448.15789
551.0,449.43639
552.0,450.71656
553.0,451.99839
554.0,453.28189
555.0,454.56706
556.0,455.8539
557.0,457.14242
558.0,458.43261
559.0,459.72448
560.0,461.01802
561.0,462.31324
562.0,463.61014
563.0,464.90872
564.0,466.20899
565.0,467.51094
566.0,468.81457
567.0,470.1199
568.0,471.42691
569.0,472.73561
570.0,474.046
571.0,475.35808
572.0,476.67186
573.0,477.98733
574.0,479.3045
575.0,480.62337
576.0,481.94394
577.0,483.26621
578.0,484.59019
579.0,485.91586
580.0,487.24325
581.0,488.57234
582.0,489.90314
583.0,491.23565
584.0,492.56987
585.0,493.9058
586.0,495.24345
587.0,496.58282
588.0,497.9239
589.0,499.2667
590.0,500.61122
591.0,501.95747
592.0,503.30544
593.0,504.65513
594.0,506.00655
595.0,507.3597
596.0,508.71458
597.0,510.07119
598.0,511.42953
599.0,512.78961
600.0,514.15143
601.0,515.51498
602.0,516.88027
603.0,518.2473
604.0,519.61607
605.0,520.98659
606.0,522.35885
607.0,523.73286
608.0,525.10861
609.0,526.48612
610.0,527.86538
611.0,529.24639
612.0,530.62916
613.0,532.01368
614.0,533.39996
615.0,534.788
616.0,536.1778
617.0,537.56936
618.0,538.96269
619.0,540.35779
620.0,541.75465
621.0,543.15328
622.0,544.55368
623.0,545.95585
624.0,547.3598
625.0,548.76552
626.0,550.17302
627.0,551.5823
628.0,552.99336
629.0,554.4062
630.0,555.82083
631.0,557.23724
632.0,558.65544
633.0,560.07542
634.0,561.4972
635.0,562.92077
636.0,564.34613
637.0,565.77329
638.0,567.20224
639.0,568.633
640.0,570.06555
641.0,571.49991
642.0,572.93607
643.0,574.37403
644.0,575.8138
645.0,577.25539
646.0,578.69878
647.0,580.14398
648.0,581.591
649.0,583.03983
650.0,584.49048
651.0,585.94295
652.0,587.39724
653.0,588.85335
654.0,590.31129
655.0,591.77105
656.0,593.23264
657.0,594.69606
658.0,596.16131
659.0,597.6284
660.0,599.09731
661.0,600.56807
662.0,602.04066
663.0,603.51509
664.0,604.99137
665.0,606.46948
666.0,607.94944
667.0,609.43125
668.0,610.91491
669.0,612.40042
670.0,613.88778
671.0,615.37699
672.0,616.86806
673.0,618.36098
674.0,619.85577
675.0,621.35242
676.0,622.85092
677.0,624.3513
678.0,625.85354
679.0,627.35765
680.0,628.86362
681.0,630.37147
682.0,631.8812
683.0,633.3928
684.0,634.90627
685.0,636.42163
686.0,637.93886
687.0,639.45798
688.0,640.97899
689.0,642.50187
690.0,644.02665
691.0,645.55332
692.0,647.08188
693.0,648.61233
694.0,650.14468
695.0,651.67892
696.0,653.21507
697.0,654.75312
698.0,656.29306
699.0,657.83492
700.0,659.37868
701.0,660.92435
702.0,662.47193
703.0,664.02142
704.0,665.57282
705.0,667.12614
706.0,668.68138
707.0,670.23854
708.0,671.79762
709.0,673.35862
710.0,674.92155
711.0,676.48641
712.0,678.0532
713.0,679.62191
714.0,681.19256
715.0,682.76515
716.0,684.33967
717.0,685.91613
718.0,687.49453
719.0,689.07488
720.0,690.65716
721.0,692.2414
722.0,693.82758
723.0,695.41571
724.0,697.0058
725.0,698.59784
726.0,700.19184
727.0,701.78779
728.0,703.3857
729.0,704.98558
730.0,706.58742
731.0,708.19122
732.0,709.797
733.0,711.40474
734.0,713.01446
735.0,714.62614
736.0,716.23981
737.0,717.85545
738.0,719.47307
739.0,721.09268
740.0,722.71426
741.0,724.33783
742.0,725.96339
743.0,727.59094
744.0,729.22049
745.0,730.85202
746.0,732.48555
747.0,734.12108
748.0,735.75861
749.0,737.39813
750.0,739.03967
751.0,740.68321
752.0,742.32875
753.0,743.97631
754.0,745.62587
755.0,747.27745
756.0,748.93105
757.0,750.58667
758.0,752.2443
759.0,753.90396
760.0,755.56564
761.0,757.22934
762.0,758.89508
763.0,760.56284
764.0,762.23264
765.0,763.90447
766.0,765.57833
767.0,767.25424
768.0,768.93218
769.0,770.61217
770.0,772.2942
771.0,773.97828
772.0,775.66441
773.0,777.35258
774.0,779.04281
775.0,780.7351
776.0,782.42944
777.0,784.12584
778.0,785.82431
779.0,787.52483
780.0,789.22742
781.0,790.93208
782.0,792.63881
783.0,794.34761
784.0,796.05848
785.0,797.77143
786.0,799.48646
787.0,801.20357
788.0,802.92276
789.0,804.64403
790.0,806.36739
791.0,808.09284
792.0,809.82038
793.0,811.55002
794.0,813.28175
795.0,815.01557
796.0,816.7515
797.0,818.48952
798.0,820.22965
799.0,821.97189
800.0,823.71623
801.0,825.46269
802.0,827.21125
803.0,828.96194
804.0,830.71473
805.0,832.46965
806.0,834.22669
807.0,835.98585
808.0,837.74713
809.0,839.51055
810.0,841.27609
811.0,843.04377
812.0,844.81358
813.0,846.58552
814.0,848.35961
815.0,850.13583
816.0,851.9142
817.0,853.69471
818.0,855.47737
819.0,857.26218
820.0,859.04914
821.0,860.83826
822.0,862.62953
823.0,864.42296
824.0,866.21855
825.0,868.01631
826.0,869.81623
827.0,871.61831
828.0,873.42257
829.0,875.229
830.0,877.0376
831.0,878.84838
832.0,880.66133
833.0,882.47647
834.0,884.29379
835.0,886.1133
836.0,887.93499
837.0,889.75887
838.0,891.58495
839.0,893.41322
840.0,895.24369
841.0,897.07635
842.0,898.91122
843.0,900.74829
844.0,902.58757
845.0,904.42905
846.0,906.27275
847.0,908.11865
848.0,909.96678
849.0,911.81712
850.0,913.66967
851.0,915.52446
852.0,917.38146
853.0,919.24069
854.0,921.10215
855.0,922.96584
856.0,924.83177
857.0,926.69993
858.0,928.57033
859.0,930.44297
860.0,932.31785
861.0,934.19498
862.0,936.07435
863.0,937.95598
864.0,939.83985
865.0,941.72598
866.0,943.61437
867.0,945.50502
868.0,947.39792
869.0,949.2931
870.0,951.19053
871.0,953.09024
872.0,954.99222
873.0,956.89647
874.0,958.80299
875.0,960.7118
876.0,962.62288
877.0,964.53625
878.0,966.4519
879.0,968.36984
880.0,970.29007
881.0,972.21259
882.0,974.13741
883.0,976.06452
884.0,977.99393
885.0,979.92565
886.0,981.85966
887.0,983.79599
888.0,985.73462
889.0,987.67557
890.0,989.61883
891.0,991.5644
892.0,993.5123
893.0,995.46251
894.0,997.41505
895.0,999.36992
896.0,1001.32711
897.0,1003.28663
898.0,1005.24849
899.0,1007.21268
900.0,1009.17921
901.0,1011.14808
902.0,1013.1193
903.0,1015.09286
904.0,1017.06876
905.0,1019.04702
906.0,1021.02763
907.0,1023.0106
908.0,1024.99592
909.0,1026.9836
910.0,1028.97365
911.0,1030.96606
912.0,1032.96084
913.0,1034.95798
914.0,1036.9575
915.0,1038.9594
916.0,1040.96367
917.0,1042.97033
918.0,1044.97936
919.0,1046.99078
920.0,1049.00459
921.0,1051.02078
922.0,1053.03937
923.0,1055.06036
924.0,1057.08374
925.0,1059.10952
926.0,1061.1377
927.0,1063.16829
928.0,1065.20129
929.0,1067.23669
930.0,1069.27451
931.0,1071.31474
932.0,1073.35739
933.0,1075.40246
934.0,1077.44996
935.0,1079.49987
936.0,1081.55222
937.0,1083.60699
938.0,1085.6642
939.0,1087.72384
940.0,1089.78592
941.0,1091.85044
942.0,1093.91741
943.0,1095.98682
944.0,1098.05867
945.0,1100.13298
946.0,1102.20974
947.0,1104.28895
948.0,1106.37063
949.0,1108.45476
950.0,1110.54136
951.0,1112.63042
952.0,1114.72195
953.0,1116.81596
954.0,1118.91243
955.0,1121.01138
956.0,1123.11281
957.0,1125.21673
958.0,1127.32312
959.0,1129.432
960.0,1131.54337
961.0,1133.65724
962.0,1135.77359
963.0,1137.89245
964.0,1140.0138
965.0,1142.13765
966.0,1144.26401
967.0,1146.39288
968.0,1148.52426
969.0,1150.65814
970.0,1152.79455
971.0,1154.93347
972.0,1157.07491
973.0,1159.21888
974.0,1161.36537
975.0,1163.51439
976.0,1165.66594
977.0,1167.82002
978.0,1169.97664
979.0,1172.1358
980.0,1174.29749
981.0,1176.46174
982.0,1178.62853
983.0,1180.79787
984.0,1182.96976
985.0,1185.1442
986.0,1187.32121
987.0,1189.50077
988.0,1191.68289
989.0,1193.86758
990.0,1196.05484
991.0,1198.24467
992.0,1200.43707
993.0,1202.63205
994.0,1204.82961
995.0,1207.02975
996.0,1209.23247
997.0,1211.43778
998.0,1213.64568
999.0,1215.85617
1000.0,1218.06925
1001.0,1220.28494
1002.0,1222.50322
1003.0,1224.7241
1004.0,1226.94759
1005.0,1229.17369
1006.0,1231.4024
1007.0,1233.63373
1008.0,1235.86767
1009.0,1238.10423
1010.0,1240.34341
1011.0,1242.58521
1012.0,1244.82965
1013.0,1247.07671
1014.0,1249.3264
1015.0,1251.57873
1016.0,1253.8337
1017.0,1256.09131
1018.0,1258.35157
1019.0,1260.61447
1020.0,1262.88001
1021.0,1265.14821
1022.0,1267.41907
1023.0,1269.69258
1024.0,1271.96875
1025.0,1274.24759
1026.0,1276.52909
1027.0,1278.81326
1028.0,1281.1001
1029.0,1283.38961
1030.0,1285.6818
1031.0,1287.97667
1032.0,1290.27423
1033.0,1292.57446
1034.0,1294.87739
1035.0,1297.183
1036.0,1299.49131
1037.0,1301.80232
1038.0,1304.11602
1039.0,1306.43242
1040.0,1308.75153
1041.0,1311.07335
1042.0,1313.39788
1043.0,1315.72512
1044.0,1318.05507
1045.0,1320.38774
1046.0,1322.72314
1047.0,1325.06126
1048.0,1327.4021
1049.0,1329.74568
1050.0,1332.09198
1051.0,1334.44102
1052.0,1336.7928
1053.0,1339.14733
1054.0,1341.50459
1055.0,1343.8646
1056.0,1346.22736
1057.0,1348.59287
1058.0,1350.96114
1059.0,1353.33217
1060.0,1355.70595
1061.0,1358.0825
1062.0,1360.46182
1063.0,1362.8439
1064.0,1365.22876
1065.0,1367.61639
1066.0,1370.0068
1067.0,1372.39999
1068.0,1374.79597
1069.0,1377.19473
1070.0,1379.59628
1071.0,1382.00062
1072.0,1384.40775
1073.0,1386.81769
1074.0,1389.23042
1075.0,1391.64596
1076.0,1394.0643
1077.0,1396.48546
1078.0,1398.90942
1079.0,1401.3362
1080.0,1403.7658
1081.0,1406.19822
1082.0,1408.63346
1083.0,1411.07153
1084.0,1413.51243
1085.0,1415.95616
1086.0,1418.40272
1087.0,1420.85213
1088.0,1423.30437
1089.0,1425.75946
1090.0,1428.2174
1091.0,1430.67818
1092.0,1433.14182
1093.0,1435.60831
1094.0,1438.07767
1095.0,1440.54988
1096.0,1443.02496
1097.0,1445.5029
1098.0,1447.98372
1099.0,1450.4674
1100.0,1452.95397
1101.0,1455.44341
1102.0,1457.93573
1103.0,1460.43094
1104.0,1462.92904
1105.0,1465.43003
1106.0,1467.93391
1107.0,1470.44069
1108.0,1472.95036
1109.0,1475.46294
1110.0,1477.97843
1111.0,1480.49682
1112.0,1483.01813
1113.0,1485.54235
1114.0,1488.06948
1115.0,1490.59954
1116.0,1493.13252
1117.0,1495.66842
1118.0,1498.20726
1119.0,1500.74903
1120.0,1503.29373
1121.0,1505.84137
1122.0,1508.39195
1123.0,1510.94547
1124.0,1513.50194
1125.0,1516.06137
1126.0,1518.62374
1127.0,1521.18907
1128.0,1523.75736
1129.0,1526.32861
1130.0,1528.90283
1131.0,1531.48001
1132.0,1534.06017
1133.0,1536.64329
1134.0,1539.2294
1135.0,1541.81848
1136.0,1544.41055
1137.0,1547.00561
1138.0,1549.60365
1139.0,1552.20469
1140.0,1554.80872
1141.0,1557.41574
1142.0,1560.02577
1143.0,1562.63881
1144.0,1565.25485
1145.0,1567.8739
1146.0,1570.49596
1147.0,1573.12104
1148.0,1575.74914
1149.0,1578.38026
1150.0,1581.01441
1151.0,1583.65158
1152.0,1586.29179
1153.0,1588.93503
1154.0,1591.5813
1155.0,1594.23062
1156.0,1596.88299
1157.0,1599.53839
1158.0,1602.19685
1159.0,1604.85836
1160.0,1607.52293
1161.0,1610.19056
1162.0,1612.86124
1163.0,1615.535
1164.0,1618.21182
1165.0,1620.89171
1166.0,1623.57468
1167.0,1626.26072
1168.0,1628.94984
1169.0,1631.64205
1170.0,1634.33734
1171.0,1637.03573
1172.0,1639.7372
1173.0,1642.44178
1174.0,1645.14945
1175.0,1647.86022
1176.0,1650.5741
1177.0,1653.29109
1178.0,1656.01118
1179.0,1658.7344
1180.0,1661.46073
1181.0,1664.19018
1182.0,1666.92275
1183.0,1669.65845
1184.0,1672.39728
1185.0,1675.13925
1186.0,1677.88435
1187.0,1680.63259
1188.0,1683.38397
1189.0,1686.1385
1190.0,1688.89618
1191.0,1691.657
1192.0,1694.42099
1193.0,1697.18813
1194.0,1699.95843
1195.0,1702.7319
1196.0,1705.50854
1197.0,1708.28834
1198.0,1711.07132
1199.0,1713.85748
1200.0,1716.64682
1201.0,1719.43934
1202.0,1722.23504
1203.0,1725.03394
1204.0,1727.83603
1205.0,1730.64131
1206.0,1733.4498
1207.0,1736.26148
1208.0,1739.07638
1209.0,1741.89448
1210.0,1744.71579
1211.0,1747.54032
1212.0,1750.36806
1213.0,1753.19903
1214.0,1756.03322
1215.0,1758.87064
1216.0,1761.71129
1217.0,1764.55517
1218.0,1767.4023
1219.0,1770.25266
1220.0,1773.10626
1221.0,1775.96312
1222.0,1778.82322
1223.0,1781.68657
1224.0,1784.55319
1225.0,1787.42306
1226.0,1790.29619
1227.0,1793.17259
1228.0,1796.05226
1229.0,1798.93521
1230.0,1801.82142
1231.0,1804.71092
1232.0,1807.6037
1233.0,1810.49977
1234.0,1813.39912
1235.0,1816.30177
1236.0,1819.20771
1237.0,1822.11694
1238.0,1825.02948
1239.0,1827.94533
1240.0,1830.86448
1241.0,1833.78695
1242.0,1836.71273
1243.0,1839.64182
1244.0,1842.57424
1245.0,1845.50998
1246.0,1848.44905
1247.0,1851.39145
1248.0,1854.33719
1249.0,1857.28626
1250.0,1860.23867
1251.0,1863.19442
1252.0,1866.15353
1253.0,1869.11598
1254.0,1872.08179
1255.0,1875.05095
1256.0,1878.02347
1257.0,1880.99936
1258.0,1883.97861
1259.0,1886.96124
1260.0,1889.94724
1261.0,1892.93661
1262.0,1895.92936
1263.0,1898.9255
1264.0,1901.92502
1265.0,1904.92793
1266.0,1907.93424
1267.0,1910.94394
1268.0,1913.95704
1269.0,1916.97355
1270.0,1919.99346
1271.0,1923.01678
1272.0,1926.04351
1273.0,1929.07366
1274.0,1932.10723
1275.0,1935.14422
1276.0,1938.18463
1277.0,1941.22848
1278.0,1944.27576
1279.0,1947.32648
1280.0,1950.38063
1281.0,1953.43823
1282.0,1956.49927
1283.0,1959.56376
1284.0,1962.63171
1285.0,1965.70311
1286.0,1968.77797
1287.0,1971.85629
1288.0,1974.93808
1289.0,1978.02334
1290.0,1981.11207
1291.0,1984.20428
1292.0,1987.29996
1293.0,1990.39913
1294.0,1993.50179
1295.0,1996.60793
1296.0,1999.71757
1297.0,2002.83071
1298.0,2005.94734
1299.0,2009.06748
1300.0,2012.19112
1301.0,2015.31827
1302.0,2018.44894
1303.0,2021.58312
1304.0,2024.72082
1305.0,2027.86205
1306.0,2031.0068
1307.0,2034.15508
1308.0,2037.30689
1309.0,2040.46224
1310.0,2043.62114
1311.0,2046.78357
1312.0,2049.94955
1313.0,2053.11908
1314.0,2056.29217
1315.0,2059.46881
1316.0,2062.64901
1317.0,2065.83278
1318.0,2069.02012
1319.0,2072.21102
1320.0,2075.4055
1321.0,2078.60356
1322.0,2081.80519
1323.0,2085.01042
1324.0,2088.21923
1325.0,2091.43163
1326.0,2094.64762
1327.0,2097.86721
1328.0,2101.09041
1329.0,2104.31721
1330.0,2107.54762
1331.0,2110.78164
1332.0,2114.01927
1333.0,2117.26053
1334.0,2120.5054
1335.0,2123.7539
1336.0,2127.00603
1337.0,2130.2618
1338.0,2133.52119
1339.0,2136.78423
1340.0,2140.05091
1341.0,2143.32124
1342.0,2146.59522
1343.0,2149.87284
1344.0,2153.15413
1345.0,2156.43908
1346.0,2159.72769
1347.0,2163.01996
1348.0,2166.31591
1349.0,2169.61553
1350.0,2172.91883
1351.0,2176.22581
1352.0,2179.53647
1353.0,2182.85082
1354.0,2186.16887
1355.0,2189.4906
1356.0,2192.81604
1357.0,2196.14518
1358.0,2199.47802
1359.0,2202.81457
1360.0,2206.15484
1361.0,2209.49882
1362.0,2212.84652
1363.0,2216.19794
1364.0,2219.55309
1365.0,2222.91196
1366.0,2226.27458
1367.0,2229.64092
1368.0,2233.01101
1369.0,2236.38484
1370.0,2239.76242
1371.0,2243.14375
1372.0,2246.52884
